,SYMBOL,NAME OF COMPANY,cm04DEC2023bhav.csv,cm01DEC2023bhav.csv
1482,SBILIFE,SBI Life Insurance Company Limited,2.131844203280294,-0.8082215641874174
1483,SBIN,State Bank of India,4.013992129427205,1.239486498450642
1484,SCAPDVR,Stampede Capital Limited,,
1485,SCHAEFFLER,Schaeffler India Limited,2.543939182591724,1.0394277861949897
1486,SCHAND,S Chand And Company Limited,0.9338521400778121,-0.8487654320987611
1487,SCHNEIDER,Schneider Electric Infrastructure Limited,0.5737825511254931,2.2105263157894806
1488,SCI,Shipping Corporation Of India Limited,6.269165247018732,2.1224773834377255
1489,SCPL,Sheetal Cool Products Limited,-0.17118402282454287,2.4853801169590644
1490,SDBL,Som Distilleries & Breweries Limited,4.559803577692038,-2.0779666838399296
1491,SEAMECLTD,Seamec Limited,-0.016103923989488535,2.464110884989835
1492,SECURCRED,SecUR Credentials Limited,-7.311827956989244,19.84536082474228
1493,SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,-1.2626262626262625,-0.25188916876574663
1494,SEJALLTD,Sejal Glass Limited,,
1495,SELAN,Selan Exploration Technology Limited,-0.17645328889325246,4.1237113402061825
1496,SELMC,SEL Manufacturing Company Limited,,
1497,SEPC,SEPC Limited,0.0,1.0443864229765163
1498,SEPOWER,S.E. Power Limited,,
1499,SEQUENT,Sequent Scientific Limited,1.0383386581469625,1.1308562197092131
1500,SERVOTECH,Servotech Power Systems Limited,,
1501,SESHAPAPER,Seshasayee Paper and Boards Limited,1.0552913198573162,0.9300930093009199
1502,SETCO,Setco Automotive Limited,,
1503,SETUINFRA,Setubandhan Infrastructure Limited,,
1504,SEYAIND,Seya Industries Limited,,
1505,SFL,Sheela Foam Limited,0.09019456255636768,1.340587595212195
1506,SGIL,Synergy Green Industries Limited,2.8068928761769527,
1507,SGL,STL Global Limited,,
1508,SHAHALLOYS,Shah Alloys Limited,,
1509,SHAILY,Shaily Engineering Plastics Limited,-1.431650246305429,2.8987802946301393
1510,SHAKTIPUMP,Shakti Pumps (India) Limited,1.8847227762265748,-0.17917579135975195
1511,SHALBY,Shalby Limited,-1.463652626443324,0.2935899526993891
1512,SHALPAINTS,Shalimar Paints Limited,1.711122294916963,17.852906287069985
1513,SHANKARA,Shankara Building Products Limited,-0.5408133833285261,-0.7017041386223654
1514,SHANTI,Shanti Overseas (India) Limited,0.0,-1.866666666666674
1515,SHANTIGEAR,Shanthi Gears Limited,-0.16028851933480492,1.2989648873553956
1516,SHARDACROP,Sharda Cropchem Limited,3.2612678636863235,1.6261171797418101
1517,SHARDAMOTR,Sharda Motor Industries Limited,-0.24687606821375668,-0.1630517215228169
1518,SHAREINDIA,Share India Securities Limited,4.371487197787492,-0.5236066737664262
1519,SHEMAROO,Shemaroo Entertainment Limited,0.6462984723854424,4.353157572041689
1520,SHILPAMED,Shilpa Medicare Limited,3.228060368921188,-2.0799124247400016
1521,SHIVALIK,Shivalik Rasayan Limited,-0.3259688518652662,-5.464630555365333
1522,SHIVAMAUTO,Shivam Autotech Limited,,
1523,SHIVAMILLS,Shiva Mills Limited,-1.187648456057007,3.0599755201958385
1524,SHIVATEX,Shiva Texyarn Limited,2.8672566371681496,-0.9119607155384155
1525,SHK,S H Kelkar and Company Limited,-1.6309272123225713,6.258023106546855
1526,SHOPERSTOP,Shoppers Stop Limited,0.3001903646214773,-0.5099067599067599
1527,SHRADHA,Shradha Infraprojects Limited,-2.8676470588235334,0.8902077151335227
1528,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,0.7734806629834285,1.2304250559284053
1529,SHREECEM,SHREE CEMENT LIMITED,2.5547100906331024,1.0650013555582536
1530,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,1.8258798623974688,-0.26392187912377935
1531,SHREERAMA,Shree Rama Multi-Tech Limited,,
1532,SHRENIK,Shrenik Limited,4.761904761904765,5.000000000000004
1533,SHREYANIND,Shreyans Industries Limited,,
1534,SHREYAS,Shreyas Shipping & Logistics Limited,0.7431731766332448,0.017286084701818968
1535,SHRIPISTON,Shriram Pistons & Rings Limited,-0.8953660046673205,-2.216737298002159
1536,SHRIRAMFIN,Shriram Finance Limited,4.552602021714704,-0.1967915504184957
1537,SHRIRAMPPS,Shriram Properties Limited,5.449712007089062,7.784145176695311
1538,SHYAMCENT,Shyam Century Ferrous Limited,1.2376237623762376,-0.2469135802469171
1539,SHYAMMETL,Shyam Metalics and Energy Limited,0.3199658703071672,-0.2340923600766048
1540,SHYAMTEL,Shyam Telecom Limited,0.0,0.0
1541,SIEMENS,Siemens Limited,1.4414750472942344,2.6110017497812774
1542,SIGACHI,Sigachi Industries Limited,-0.578592092574743,-1.2380952380952355
1543,SIGIND,Signet Industries Limited,,
1544,SIKKO,Sikko Industries Limited,0.0,-2.5678650036683783
1545,SIL,Standard Industries Limited,,
1546,SILGO,Silgo Retail Limited,4.687499999999997,-2.2900763358778544
1547,SILINV,SIL Investments Limited,0.40490797546011714,-0.39110241994622896
1548,SILLYMONKS,Silly Monks Entertainment Limited,4.733727810650892,3.3639143730886674
1549,SILVERTUC,Silver Touch Technologies Limited,0.42537587092042206,0.9327115256495602
1550,SIMBHALS,Simbhaoli Sugars Limited,0.16528925619834947,-1.3050570962479562
1551,SIMPLEXINF,Simplex Infrastructures Limited,,
1552,SINTERCOM,Sintercom India Limited,2.357563850687623,-0.6247559547052022
1553,SIRCA,Sirca Paints India Limited,1.1368090944727618,4.864346396272952
1554,SIS,SIS LIMITED,0.18135267761895088,-3.638980263157893
1555,SITINET,Siti Networks Limited,,
1556,SIYSIL,Siyaram Silk Mills Limited,0.4251386321626533,-0.4508234428190349
1557,SJS,S.J.S. Enterprises Limited,-0.4229510813183269,-0.6422454804947777
1558,SJVN,SJVN Limited,2.1201413427561806,-0.05885815185402844
1559,SKFINDIA,SKF India Limited,-0.5897779083559006,-0.10978260869565612
1560,SKIL,SKIL Infrastructure Limited,,
1561,SKIPPER,Skipper Limited,3.394937725994382,-0.8564031069508088
1562,SKMEGGPROD,SKM Egg Products Export (India) Limited,-1.1689145793192066,0.8811714396786257
1563,SKYGOLD,Sky Gold Limited,4.996791051618227,4.9961494031574984
1564,SMARTLINK,Smartlink Holdings Limited,0.11880011880012895,0.35767511177346906
1565,SMCGLOBAL,SMC Global Securities Limited,-0.794438927507445,-1.2260912211868562
1566,SMLISUZU,SML Isuzu Limited,-1.6133035492678083,-7.104743083003946
1567,SMLT,Sarthak Metals Limited,0.14963659683625238,3.0850594975760246
1568,SMSLIFE,SMS Lifesciences India Limited,0.2608443628634959,0.1257496614432148
1569,SMSPHARMA,SMS Pharmaceuticals Limited,1.0122311261071302,0.12668918918918198
1570,SNOWMAN,Snowman Logistics Limited,0.17241379310345073,-1.861252115059224
1571,SOBHA,Sobha Limited,1.9909406931423252,4.634885643427936
1572,SOFTTECH,Softtech Engineers Limited,,
1573,SOLARA,Solara Active Pharma Sciences Limited,-1.474056603773585,0.23640661938534616
1574,SOLARINDS,Solar Industries India Limited,-2.5150474651585477,-1.5924883524940714
1575,SOMANYCERA,Somany Ceramics Limited,1.8778659291069186,1.5822550831793043
1576,SOMATEX,Soma Textiles & Industries Limited,,
1577,SOMICONVEY,Somi Conveyor Beltings Limited,,
1578,SONACOMS,Sona BLW Precision Forgings Limited,0.03557769278663088,0.7437275985663042
1579,SONAMCLOCK,Sonam Clock Limited,,
1580,SONATSOFTW,Sonata Software Limited,2.8710231215984354,0.7136813449582325
1581,SOTL,Savita Oil Technologies Limited,-1.5072377257125835,3.60235003092147
1582,SOUTHBANK,The South Indian Bank Limited,2.004008016032064,0.8080808080808052
1583,SOUTHWEST,South West Pinnacle Exploration Limited,,
1584,SPAL,S. P. Apparels Limited,3.7334865020103387,-2.057381660371286
1585,SPANDANA,Spandana Sphoorty Financial Limited,3.872111926695892,-1.6664244538100126
1586,SPARC,Sun Pharma Advanced Research Company Limited,0.25688073394495,-0.8550118246316254
1587,SPCENET,Spacenet Enterprises India Limited,-0.5905511811023566,4.526748971193407
1588,SPECIALITY,Speciality Restaurants Limited,0.05223295899713906,-1.7701385325808192
1589,SPENCERS,Spencer's Retail Limited,-0.3213367609254499,0.06430868167202207
1590,SPENTEX,Spentex Industries Limited,,
1591,SPIC,Southern Petrochemicals Industries Corporation  Limited,3.7037037037036953,0.2857142857142898
1592,SPLIL,SPL Industries Limited,-0.5517241379310424,-0.5486968449931491
1593,SPLPETRO,Supreme Petrochem Limited,0.8520457974616055,-0.3008583311211277
1594,SPMLINFRA,SPML Infra Limited,,
1595,SPORTKING,Sportking India Limited,-0.14248544170486646,-1.9855486064727697
1596,SPTL,Sintex Plastics Technology Limited,,
1597,SPYL,Shekhawati Poly-Yarn Limited,,
1598,SREEL,Sreeleathers Limited,-1.1057692307692273,1.6452190910571793
1599,SREINFRA,SREI Infrastructure Finance Limited,,
1600,SRF,SRF Limited,0.6196891191709769,1.9050435076455146
1601,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,1.2770043206913062,1.1459648441293535
1602,SRPL,Shree Ram Proteins Limited,,
1603,SSWL,Steel Strips Wheels Limited,0.37313432835821303,1.1684342980406257
1604,STAMPEDE,Stampede Capital Limited,,
1605,STAR,Strides Pharma Science Limited,-1.2142928237284807,3.226137881434305
1606,STARCEMENT,Star Cement Limited,3.3241842025007733,-0.4251442453689748
1607,STARHEALTH,Star Health and Allied Insurance Company Limited,-1.7041399000713695,-3.0449826989619417
1608,STARPAPER,Star Paper Mills Limited,-0.45045045045045046,1.2773722627737278
1609,STARTECK,Starteck Finance Limited,0.3234750462107156,0.6277609858172492
1610,STCINDIA,The State Trading Corporation of India Limited,4.966329966329972,4.99337163057887
1611,STEELCAS,Steelcast Limited,0.6197681905988263,-0.14467127471467245
1612,STEELCITY,Steel City Securities Limited,0.07407407407406986,0.6711409395973197
1613,STEELXIND,STEEL EXCHANGE INDIA LIMITED,2.051282051282044,-3.465346534653462
1614,STEL,Stel Holdings Limited,1.2033898305084785,0.32307430709062696
1615,STERTOOLS,Sterling Tools Limited,0.6599208095028597,-1.302648719062093
1616,STLTECH,Sterlite Technologies Limited,0.6414584740040629,1.2995896032831777
1617,STOVEKRAFT,Stove Kraft Limited,-0.9557085602713049,1.3118167621030736
1618,STYLAMIND,Stylam Industries Limited,-0.8349889921065325,0.44226309260557933
1619,STYRENIX,Styrenix Performance Materials Limited,0.7850596576171475,-0.32403736771347136
1620,SUBEXLTD,Subex Limited,4.16666666666667,-0.7949125596184419
1621,SUBROS,Subros Limited,1.0906137602970156,1.1976047904191536
1622,SUDARSCHEM,Sudarshan Chemical Industries Limited,0.674445990793272,2.434477464634285
1623,SUKHJITS,Sukhjit Starch & Chemicals Limited,10.22740802476485,-0.24940617577197421
1624,SULA,Sula Vineyards Limited,0.0,1.335343527891447
1625,SUMEETINDS,Sumeet Industries Limited,,
1626,SUMICHEM,Sumitomo Chemical India Limited,-0.3535291966353746,0.7863373878854869
1627,SUMIT,Sumit Woods Limited,4.968287526427065,4.994450610432852
1628,SUMMITSEC,Summit Securities Limited,3.7121789982201983,0.7391415712246997
1629,SUNCLAYLTD,Sundaram Clayton Limited,,
1630,SUNDARAM,Sundaram Multi Pap Limited,,
1631,SUNDARMFIN,Sundaram Finance Limited,1.7867521049102097,-1.5507174085267426
1632,SUNDARMHLD,Sundaram Finance Holdings Limited,-1.2588766946417151,-1.3061484549219389
1633,SUNDRMBRAK,Sundaram Brake Linings Limited,0.7546289092889231,
1634,SUNDRMFAST,Sundram Fasteners Limited,3.1198087597747257,-0.23848019401778864
1635,SUNFLAG,Sunflag Iron And Steel Company Limited,3.130659767141015,-0.6171252249935658
1636,SUNPHARMA,Sun Pharmaceutical Industries Limited,-0.008121827411160127,0.44051066606844974
1637,SUNTECK,Sunteck Realty Limited,-1.8317570930811327,0.8028098344204716
1638,SUNTV,Sun TV Network Limited,0.4304267161409985,-0.0963819691577665
1639,SUPERHOUSE,Superhouse Limited,1.2293344637558312,1.3969482054588438
1640,SUPERSPIN,Super Spinning Mills Limited,,
1641,SUPRAJIT,Suprajit Engineering Limited,0.3562005277044915,-0.4465458366167557
1642,SUPREMEENG,Supreme Engineering Limited,,
1643,SUPREMEIND,Supreme Industries Limited,5.658177905308456,0.6691265247170723
1644,SUPREMEINF,Supreme Infrastructure India Limited,,
1645,SUPRIYA,Supriya Lifescience Limited,0.33646183814414327,-3.0724339169241293
1646,SURANASOL,Surana Solar Limited,1.4705882352941255,-0.9107468123861567
1647,SURANAT&P,Surana Telecom and Power Limited,2.7522935779816415,0.0
1648,SURYALAXMI,Suryalakshmi Cotton Mills Limited,-0.5457025920873008,-0.9459459459459498
1649,SURYAROSNI,Surya Roshni Limited,1.244690309196892,1.3110488390712478
1650,SURYODAY,Suryoday Small Finance Bank Limited,1.5301243226012151,0.12767315671879262
1651,SUTLEJTEX,Sutlej Textiles and Industries Limited,1.5648286140089591,5.919494869771102
1652,SUULD,Suumaya Industries Limited,,
1653,SUVEN,Suven Life Sciences Limited,-0.6543723973825071,-0.11883541295307015
1654,SUVENPHAR,Suven Pharmaceuticals Limited,0.09638911544449874,2.2207063816886428
1655,SUVIDHAA,Suvidhaa Infoserve Limited,4.464285714285714,4.672897196261683
1656,SUZLON,Suzlon Energy Limited,,
1657,SVLL,Shree Vasu Logistics Limited,,
1658,SVPGLOB,SVP GLOBAL TEXTILES LIMITED,,
1659,SWANENERGY,Swan Energy Limited,0.6381697772426195,-1.8089382832820946
1660,SWARAJENG,Swaraj Engines Limited,-0.7400345046762793,0.09998182148699408
1661,SWELECTES,Swelect Energy Systems Limited,-0.16766939540387926,-3.804554079696397
1662,SWSOLAR,Sterling and Wilson Renewable Energy Limited,4.991443240159725,4.985776313819444
1663,SYMPHONY,Symphony Limited,0.8788557642598629,0.9744214372716306
1664,SYNCOMF,Syncom Formulations (India) Limited,-1.276595744680854,0.0
1665,SYNGENE,Syngene International Limited,-0.18079550020088692,-0.7311885136931666
1666,SYRMA,Syrma SGS Technology Limited,1.1362635426759529,0.3624469589816044
1667,TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,-0.07479431563200772,0.1123174840883394
1668,TAJGVK,Taj GVK Hotels & Resorts Limited,0.0903546419697389,0.5222524977293396
1669,TAKE,Take Solutions Limited,-0.2364066193853294,-0.9367681498829171
1670,TALBROAUTO,Talbros Automotive Components Limited,,
1671,TANLA,Tanla Platforms Limited,0.5246761764223593,-0.1800327332242201
1672,TANTIACONS,Tantia Constructions Limited,,
1673,TARAPUR,Tarapur Transformers Limited,,
1674,TARC,TARC Limited,3.819604233778179,-3.2071269487750507
1675,TARMAT,Tarmat Limited,1.183800623052963,-0.5576208178438697
1676,TARSONS,Tarsons Products Limited,-0.32859868560525995,4.036171151301282
1677,TASTYBITE,Tasty Bite Eatables Limited,-1.5000950694006527,-0.18977795978704917
1678,TATACHEM,Tata Chemicals Limited,0.3196041033042846,-0.051522489566695855
1679,TATACOFFEE,Tata Coffee Limited,0.7505360972122823,0.6836991723641721
1680,TATACOMM,Tata Communications Limited,0.18073922342380336,-2.679487555334059
1681,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,0.4030333563133006,0.22322614934892612
1682,TATAELXSI,Tata Elxsi Limited,-0.24278039948951685,2.065359635517652
1683,TATAINVEST,Tata Investment Corporation Limited,0.42278701198299196,-2.3186114290434108
1684,TATAMETALI,Tata Metaliks Limited,0.6524229294287518,1.419335286392572
1685,TATAMOTORS,Tata Motors Limited,0.021263023601952973,-0.1344847112117684
1686,TATAMTRDVR,Tata Motors Limited,0.29417944946418034,-0.39765592298033364
1687,TATAPOWER,Tata Power Company Limited,2.010869565217395,3.0235162374020246
1688,TATASTEEL,Tata Steel Limited,0.7692307692307693,1.6419077404222004
1689,TATASTLLP,Tata Steel Long Products Limited,,
1690,TATVA,Tatva Chintan Pharma Chem Limited,-1.4728905076839487,3.793732382689441
1691,TBZ,Tribhovandas Bhimji Zaveri Limited,0.3968253968253968,0.43842168194499576
1692,TCI,Transport Corporation of India Limited,1.4041834178174057,-0.13382986151518414
1693,TCIEXP,TCI Express Limited,0.32763532763532116,-0.12448870709585631
1694,TCIFINANCE,TCI Finance Limited,,
1695,TCNSBRANDS,TCNS Clothing Co. Limited,0.687062483795705,0.1168072680077842
1696,TCPLPACK,TCPL Packaging Limited,0.34192530247239095,-1.4877032366722203
1697,TCS,Tata Consultancy Services Limited,0.022781313627489277,0.6895859616928599
1698,TDPOWERSYS,TD Power Systems Limited,0.3616636528028933,-0.1985201227215345
1699,TEAMLEASE,Teamlease Services Limited,0.3222362418713067,2.0503169572107764
1700,TECHIN,Techindia Nirman Limited,,
1701,TECHM,Tech Mahindra Limited,0.2744664290688736,-0.032761374339661
1702,TECHNOE,Techno Electric & Engineering Company Limited,3.2948345497059455,-0.7385004923336616
1703,TECILCHEM,TECIL Chemicals and Hydro Power Limited,,
1704,TEGA,Tega Industries Limited,2.6208858187728636,0.03556729840963597
1705,TEJASNET,Tejas Networks Limited,1.9214188939524601,1.8375666353088713
1706,TEMBO,Tembo Global Industries Limited,-1.056859015007398,-0.02113271344039854
1707,TERASOFT,Tera Software Limited,0.22075055187638284,-1.3071895424836633
1708,TEXINFRA,Texmaco Infrastructure & Holdings Limited,1.99501246882793,-2.4330900243309004
1709,TEXMOPIPES,Texmo Pipes and Products Limited,-1.103448275862065,1.2569832402234717
1710,TEXRAIL,Texmaco Rail & Engineering Limited,3.9125837151921123,-0.5608131791097171
1711,TFCILTD,Tourism Finance Corporation of India Limited,0.18273184102330092,-0.5903723887375036
1712,TFL,Transwarranty Finance Limited,0.423728813559313,-1.2552301255230007
1713,TGBHOTELS,TGB Banquets And Hotels Limited,,
1714,THANGAMAYL,Thangamayil Jewellery Limited,1.3009255885139668,-0.3956299226888349
1715,THEINVEST,The Investment Trust Of India Limited,-0.04649000464899782,-4.527296937416785
1716,THEMISMED,Themis Medicare Limited,5.316973415132921,0.2929973630237328
1717,THERMAX,Thermax Limited,3.575192075565678,2.94477317554241
1718,THOMASCOOK,Thomas Cook  (India)  Limited,4.993206521739147,-2.19269102990034
1719,THOMASCOTT,Thomas Scott (India) Limited,,
1720,THYROCARE,Thyrocare Technologies Limited,2.4543127041582022,1.142959192785066
1721,TI,Tilaknagar Industries Limited,-0.7749077490774992,2.0139281008846313
1722,TIDEWATER,Tide Water Oil Company (India) Limited,-0.4959952972297744,2.392596493868045
1723,TIIL,Technocraft Industries (India) Limited,2.043569611854465,1.435782389231632
1724,TIINDIA,Tube Investments of India Limited,1.740741865905161,-2.2160829397261197
1725,TIJARIA,Tijaria Polypipes Limited,-1.5873015873015817,-0.7874015748031469
1726,TIL,TIL Limited,,
1727,TIMESGTY,Times Guaranty Limited,-0.8152173913043401,-0.6747638326585695
1728,TIMETECHNO,Time Technoplast Limited,0.027979854504762938,1.2464589235127415
1729,TIMKEN,Timken India Limited,4.412536615926453,0.3670784970174779
1730,TINPLATE,The Tinplate Company of India Limited,0.5820168666112338,1.8386355388895528
1731,TIPSFILMS,Tips Films Limited,,
1732,TIPSINDLTD,TIPS Industries Limited,0.7409478540472625,-1.0376314333148866
1733,TIRUMALCHM,Thirumalai Chemicals Limited,-1.876218323586742,2.651325662831407
1734,TIRUPATIFL,Tirupati Forge Limited,,
1735,TITAN,Titan Company Limited,-0.0315231408511222,-0.03151320689852487
1736,TMB,Tamilnad Mercantile Bank Limited,0.64972847168348,-1.4054880963763308
1737,TNPETRO,Tamilnadu PetroProducts Limited,0.2804262478968031,-0.5577244841048522
1738,TNPL,Tamil Nadu Newsprint & Papers Limited,-2.0069330414157998,2.582818641212815
1739,TNTELE,Tamilnadu Telecommunication Limited,-4.1666666666666705,1.0526315789473648
1740,TOKYOPLAST,Tokyo Plast International Limited,-1.566265060240966,1.4256619144602851
1741,TORNTPHARM,Torrent Pharmaceuticals Limited,-0.8204532248692662,1.1615057252357017
1742,TORNTPOWER,Torrent Power Limited,1.559136962570204,-1.1981327800829829
1743,TOTAL,Total Transport Systems Limited,-0.16083634901486824,-1.0346199761241635
1744,TOUCHWOOD,Touchwood Entertainment Limited,,
1745,TPLPLASTEH,TPL Plastech Limited,0.18099547511312475,-3.239929947460598
1746,TRACXN,Tracxn Technologies Limited,-1.879491431730241,-2.3745277927684865
1747,TREEHOUSE,Tree House Education & Accessories Limited,-0.5167958656330822,-0.25773195876287197
1748,TREJHARA,TREJHARA SOLUTIONS LIMITED,,
1749,TRENT,Trent Limited,0.32588951811091255,0.7427341227125877
1750,TRF,TRF Limited,0.25125628140704837,-0.5000000000000043
1751,TRIDENT,Trident Limited,0.4132231404958835,0.0
1752,TRIGYN,Trigyn Technologies Limited,0.18982536066818528,4.523809523809515
1753,TRIL,Transformers And Rectifiers (India) Limited,1.4745308310991956,1.2211668928086838
1754,TRITURBINE,Triveni Turbine Limited,0.5579449029408425,-0.16246953696183022
1755,TRIVENI,Triveni Engineering & Industries Limited,1.1354838709677362,0.05163955589981632
1756,TTKHLTCARE,TTK Healthcare Limited,0.2320869405047037,-0.75317173046689
1757,TTKPRESTIG,TTK Prestige Limited,0.4155304505908235,-0.1555814858031806
1758,TTL,T T Limited,0.41950707918196717,-0.7287870900572648
1759,TTML,Tata Teleservices (Maharashtra) Limited,-0.37194473963867625,-1.1554621848739586
1760,TV18BRDCST,TV18 Broadcast Limited,2.7083333333333277,11.368909512761018
1761,TVSELECT,TVS Electronics Limited,1.2196914033798611,-0.8162075499198401
1762,TVSMOTOR,TVS Motor Company Limited,-0.30631479736097544,2.4296057924376484
1763,TVSSRICHAK,TVS Srichakra Limited,-0.0021966676551751028,-5.580329364914741
1764,TVTODAY,TV Today Network Limited,0.5026328386787855,2.2515907978463017
1765,TVVISION,TV Vision Limited,,
1766,TWL,Titagarh Wagons Limited,,
1767,UBL,United Breweries Limited,1.7942583732057416,1.530240466359002
1768,UCALFUEL,Ucal Fuel Systems Limited,,
1769,UCOBANK,UCO Bank,4.342105263157891,0.396301188903563
1770,UDAICEMENT,Udaipur Cement Works Limited,,
1771,UFLEX,UFLEX Limited,0.41721563460694644,0.6520057464913225
1772,UFO,UFO Moviez India Limited,-0.5029721079103769,0.7369875633348661
1773,UGARSUGAR,The Ugar Sugar Works Limited,-0.49889135254989225,0.11098779134296176
1774,UGROCAP,Ugro Capital Limited,0.056667925953922976,-0.320090378459809
1775,UJAAS,Ujaas Energy Limited,,
1776,UJJIVAN,Ujjivan Financial Services Limited,-0.5243174832760761,0.34470246734397264
1777,UJJIVANSFB,Ujjivan Small Finance Bank Limited,0.8857395925597873,-0.703605980650833
1778,ULTRACEMCO,UltraTech Cement Limited,3.1426246838280427,0.3354195243040404
1779,UMAEXPORTS,Uma Exports Limited,1.4690451206715696,0.0
1780,UMANGDAIRY,Umang Dairies Limited,1.1946591707659793,-1.1805555555555478
1781,UMESLTD,Usha Martin Education & Solutions Limited,,
1782,UNICHEMLAB,Unichem Laboratories Limited,0.2029366121523137,-0.46340304182509234
1783,UNIDT,United Drilling Tools Limited,0.20907380305247752,-0.39566847147021605
1784,UNIENTER,Uniphos Enterprises Limited,0.9210526315789511,0.29693170570767974
1785,UNIINFO,Uniinfo Telecom Services Limited,,
1786,UNIONBANK,Union Bank of India,4.963235294117652,0.8808530366249447
1787,UNIPARTS,Uniparts India Limited,0.45577155613432163,0.8063759962494055
1788,UNITECH,Unitech Limited,,
1789,UNITEDPOLY,United Polyfab Gujarat Limited,0.4872766648619414,1.2054794520547882
1790,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,-1.2406187777607631,3.7172359015091305
1791,UNIVAFOODS,Univa Foods Limited,,
1792,UNIVASTU,Univastu India Limited,,
1793,UNIVCABLES,Universal Cables Limited,0.9763313609467434,0.7852102176721973
1794,UNIVPHOTO,Universus Photo Imagings Limited,0.5636272545090181,-1.3224570510443758
1795,UNOMINDA,UNO Minda Limited,0.1596715328467084,-2.3245451169699187
1796,UPL,UPL Limited,0.6520038250891073,0.7885744326645054
1797,URJA,Urja Global Limited,0.0,-1.2295081967212997
1798,USHAMART,Usha Martin Limited,-0.6384919428397586,-1.6005983545250628
1799,USK,Udayshivakumar Infra Limited,0.0,0.26845637583892995
1800,UTIAMC,UTI Asset Management Company Limited,0.8649891120251605,0.34597875569044284
1801,UTTAMSUGAR,Uttam Sugar Mills Limited,-0.9168825991628395,-0.3377036154151746
1802,V2RETAIL,V2 Retail Limited,,
1803,VADILALIND,Vadilal Industries Limited,-1.4154955246851006,-0.5177380688571449
1804,VAIBHAVGBL,Vaibhav Global Limited,-0.670752862264377,1.016355140186921
1805,VAISHALI,Vaishali Pharma Limited,0.6723283793347407,-0.5279831045406547
1806,VAKRANGEE,Vakrangee Limited,0.26809651474531215,0.539083557951471
1807,VALIANTORG,Valiant Organics Limited,0.8885558291403441,-1.320515529262624
1808,VARDHACRLC,Vardhman Acrylics Limited,-0.4440497335701599,-1.8308631211857094
1809,VARDMNPOLY,Vardhman Polytex Limited,,
1810,VARROC,Varroc Engineering Limited,-0.46361091672497856,6.314516879010518
1811,VASCONEQ,Vascon Engineers Limited,-0.2631578947368458,-1.5544041450777237
1812,VASWANI,Vaswani Industries Limited,,
1813,VBL,Varun Beverages Limited,-1.70791056425324,-1.4434389140271535
1814,VCL,Vaxtex Cotfab Limited,0.0,0.0
1815,VEDL,Vedanta Limited,1.0442773600668338,2.592671952003433
1816,VENKEYS,Venky's (India) Limited,-0.31892719921648927,-0.2904574705160605
1817,VENUSPIPES,Venus Pipes & Tubes Limited,0.7294809609288434,-0.6903091219419616
1818,VENUSREM,Venus Remedies Limited,0.43978786702884193,0.10358668911045815
1819,VERANDA,Veranda Learning Solutions Limited,-0.28510334996436615,2.521008403361357
1820,VERTOZ,Vertoz Advertising Limited,1.979762428508579,-1.2883613202084507
1821,VESUVIUS,Vesuvius India Limited,4.448620712799512,-1.3820675412700676
1822,VETO,Veto Switchgears And Cables Limited,-0.48212133386903055,2.639175257731961
1823,VGUARD,V-Guard Industries Limited,0.8251936679016658,-1.5583554376657975
1824,VHL,Vardhman Holdings Limited,-0.024734924063783123,0.10068997391965212
1825,VICEROY,Viceroy Hotels Limited,,
1826,VIDHIING,Vidhi Specialty Food Ingredients Limited,-0.7480448826929513,1.7412361623616128
1827,VIJAYA,Vijaya Diagnostic Centre Limited,1.05070444957415,-1.6671884783969908
1828,VIJIFIN,Viji Finance Limited,-2.941176470588238,
1829,VIKASECO,Vikas EcoTech Limited,,
1830,VIKASLIFE,Vikas Lifecare Limited,0.0,1.0101010101010066
1831,VIMTALABS,Vimta Labs Limited,1.0351468464130986,-0.311975041996643
1832,VINATIORGA,Vinati Organics Limited,-0.44326499664634506,0.2836754986254845
1833,VINDHYATEL,Vindhya Telelinks Limited,0.3765773304851542,-2.526510110333592
1834,VINEETLAB,Vineet Laboratories Limited,-1.133144475920676,4.053058216654385
1835,VINNY,Vinny Overseas Limited,,
1836,VINYLINDIA,Vinyl Chemicals (India) Limited,0.9800362976406561,0.8541793776693106
1837,VIPCLOTHNG,VIP Clothing Limited,-1.0752688172043012,1.3071895424836633
1838,VIPIND,VIP Industries Limited,0.7955116395913582,-1.5174006267524216
1839,VIPULLTD,Vipul Limited,-0.2702702702702741,0.27100271002710413
1840,VIRINCHI,Virinchi Limited,-4.545454545454539,0.16863406408094675
1841,VISAKAIND,Visaka Industries Limited,-1.2877939529675158,0.0
1842,VISASTEEL,Visa Steel Limited,,
1843,VISESHINFO,Visesh Infotecnics Limited,,
1844,VISHAL,Vishal Fabrics Limited,-0.8316008316008286,0.41753653444677
1845,VISHNU,Vishnu Chemicals Limited,-0.6012658227848029,1.282051282051282
1846,VISHWARAJ,Vishwaraj Sugar Industries Limited,0.0,-0.5763688760806998
